Date,传媒(2021),计算机(2021),石油石化(2021),美容护理(2021),农林牧渔(2021),社会服务(2021),家用电器(2021),非银金融(2021),汽车(2021),通信(2021),食品饮料(2021),机械设备(2021),电子(2021),煤炭(2021),电力设备(2021),交通运输(2021),医药生物(2021),商贸零售(2021),基础化工(2021),建筑材料(2021),有色金属(2021),银行(2021),公用事业(2021),轻工制造(2021),环保(2021),钢铁(2021),国防军工(2021),纺织服饰(2021),建筑装饰(2021)
,801760.SI,801750.SI,801960.SI,801980.SI,801010.SI,801210.SI,801110.SI,801790.SI,801880.SI,801770.SI,801120.SI,801890.SI,801080.SI,801950.SI,801730.SI,801170.SI,801150.SI,801200.SI,801030.SI,801710.SI,801050.SI,801780.SI,801160.SI,801140.SI,801970.SI,801040.SI,801740.SI,801130.SI,801720.SI
2021/11/23,657.77,"5,061.64","2,357.87","7,836.80","3,570.36","10,330.61","7,885.61","1,812.30","7,076.84","2,157.85","25,971.28","1,768.53","5,483.20","2,279.75","13,732.83","2,340.52","11,071.09","3,090.89","4,976.51","7,365.15","5,988.04","3,583.59","2,391.30","2,696.55","2,189.72","2,944.10","1,961.63","1,812.72","2,057.85"
2021/11/24,664.73,"5,027.39","2,356.99","7,900.71","3,511.97","10,360.55","7,884.68","1,810.45","7,003.16","2,176.16","26,497.94","1,756.24","5,476.09","2,328.83","13,448.04","2,339.59","11,165.39","3,113.05","4,936.24","7,390.36","6,058.11","3,587.83","2,398.86","2,705.24","2,198.48","2,964.26","1,930.46","1,844.99","2,056.50"
2021/11/25,652.78,"5,030.14","2,345.12","7,880.49","3,519.93","10,068.35","7,802.76","1,802.08","6,917.97","2,148.90","26,474.52","1,750.19","5,446.53","2,301.36","13,408.12","2,323.88","11,318.62","3,082.23","4,926.71","7,392.06","6,073.70","3,575.30","2,400.07","2,703.56","2,202.86","2,917.20","1,915.39","1,836.53","2,060.20"
2021/11/26,645.71,"5,033.18","2,342.28","7,779.94","3,494.29","9,971.82","7,768.72","1,786.81","6,910.58","2,121.73","26,289.81","1,750.16","5,354.84","2,250.03","13,528.00","2,301.82","11,304.90","3,076.63","4,963.34","7,313.53","6,147.10","3,542.09","2,394.64","2,682.97","2,246.12","2,986.01","1,909.00","1,828.98","2,045.06"
2021/11/29,638.37,"5,009.75","2,312.26","7,758.34","3,506.30","9,651.14","7,676.32","1,776.52","6,979.69","2,113.08","26,550.03","1,751.24","5,388.58","2,232.91","13,725.94","2,286.86","11,341.51","3,051.05","4,982.86","7,251.35","6,177.77","3,527.33","2,406.64","2,662.08","2,226.68","2,969.82","1,951.91","1,812.19","2,058.40"
2021/11/30,637.98,"5,113.82","2,318.27","7,827.40","3,472.41","9,692.11","7,690.51","1,776.08","7,026.94","2,139.80","26,012.16","1,756.90","5,432.09","2,236.88","13,713.37","2,308.12","11,331.86","3,050.00","5,003.66","7,238.71","6,132.59","3,517.50","2,412.71","2,671.79","2,232.40","2,952.97","1,998.40","1,814.93","2,076.50"
2021/12/1,646.08,"5,166.29","2,362.81","7,776.87","3,473.47","9,661.61","7,761.46","1,798.95","7,039.35","2,166.11","26,136.99","1,771.77","5,440.43","2,311.24","13,517.12","2,327.11","11,206.54","3,089.01","5,036.50","7,261.46","6,105.99","3,542.69","2,455.39","2,725.72","2,262.16","2,967.90","1,970.66","1,824.22","2,104.28"
2021/12/2,634.08,"5,058.65","2,376.89","7,703.90","3,480.26","9,570.30","7,752.87","1,807.44","7,121.86","2,126.37","26,205.72","1,759.33","5,414.04","2,344.60","13,486.63","2,322.92","11,069.30","3,070.04","5,005.35","7,400.08","6,086.31","3,559.39","2,421.12","2,698.67","2,233.36","2,999.15","1,952.13","1,804.05","2,132.65"
2021/12/3,635.45,"5,081.20","2,368.34","7,809.20","3,543.78","9,677.01","7,756.05","1,815.34","7,080.31","2,124.61","26,815.44","1,763.34","5,490.60","2,442.15","13,487.55","2,360.49","11,120.71","3,097.11","5,011.65","7,521.60","6,130.72","3,582.41","2,478.19","2,694.15","2,243.44","3,002.36","1,995.37","1,802.96","2,180.94"
2021/12/6,629.68,"5,006.83","2,364.91","7,649.41","3,477.68","9,872.16","7,844.97","1,833.60","6,980.72","2,094.42","26,720.45","1,736.85","5,412.69","2,415.58","13,205.58","2,361.66","10,932.19","3,077.55","4,983.58","7,624.37","6,055.65","3,601.31","2,462.50","2,672.22","2,208.72","2,979.58","1,984.11","1,776.20","2,159.87"
2021/12/7,633.85,"4,985.02","2,362.31","7,751.15","3,478.50","9,974.38","8,004.84","1,848.24","6,873.74","2,078.55","26,845.56","1,727.02","5,328.90","2,433.49","12,969.01","2,379.97","10,966.55","3,086.61","4,909.93","7,785.95","5,939.94","3,632.98","2,477.81","2,683.45","2,190.86","2,988.40","1,916.76","1,773.62","2,188.09"
2021/12/8,644.31,"5,094.05","2,394.15","7,819.78","3,532.77","10,073.36","8,009.29","1,866.61","6,999.95","2,106.27","27,755.31","1,752.23","5,490.53","2,419.73","13,192.44","2,396.02","11,104.23","3,110.47","4,996.18","7,738.38","6,049.03","3,636.25","2,489.35","2,705.04","2,203.48","3,020.13","1,959.63","1,784.08","2,175.31"
2021/12/9,654.45,"5,130.69","2,398.44","8,141.75","3,559.49","10,563.27","8,164.86","1,901.98","7,024.84","2,111.26","28,288.64","1,749.92","5,565.33","2,414.43","13,114.87","2,416.57","11,336.28","3,126.38","4,985.79","7,875.25","6,025.95","3,674.79","2,496.57","2,754.47","2,204.53","3,036.95","1,945.00","1,803.23","2,170.73"
2021/12/10,665.57,"5,082.86","2,400.66","8,175.68","3,556.05","10,592.96","8,148.57","1,882.65","7,023.34","2,115.98","28,281.36","1,760.13","5,535.08","2,382.35","13,272.45","2,416.14","11,240.97","3,124.10","5,032.63","7,802.79","6,107.59","3,669.22","2,478.45","2,762.23","2,204.35","3,006.83","1,933.23","1,818.86","2,166.46"
2021/12/13,690.14,"5,140.79","2,461.32","8,179.52","3,537.94","10,583.47","8,180.35","1,892.05","7,007.84","2,149.16","28,492.40","1,771.98","5,581.39","2,427.14","13,380.86","2,408.02","11,201.85","3,119.27","5,098.16","8,010.93","6,129.97","3,636.68","2,543.33","2,773.47","2,226.74","3,008.85","1,922.55","1,816.50","2,198.40"
2021/12/14,697.38,"5,209.69","2,420.94","8,112.60","3,537.50","10,594.00","8,020.42","1,881.55","6,910.15","2,171.90","28,661.23","1,771.96","5,581.50","2,371.72","13,287.93","2,375.64","11,282.76","3,113.13","5,063.37","7,827.68","5,987.82","3,583.81","2,556.49","2,777.11","2,242.78","2,953.71","1,947.27","1,809.00","2,170.41"
2021/12/15,697.92,"5,184.16","2,416.52","7,993.47","3,505.04","10,543.86","7,948.74","1,887.09","6,872.75","2,179.05","28,257.61","1,765.95","5,528.29","2,404.32","13,316.08","2,375.67","11,021.61","3,081.22","5,020.61","7,822.02","5,897.73","3,578.84","2,609.14","2,779.12","2,264.18","2,976.53","1,936.07","1,807.45","2,206.45"
2021/12/16,709.75,"5,208.82","2,458.42","8,060.25","3,494.01","10,633.44","7,961.75","1,902.90","6,901.58","2,182.29","28,039.40","1,790.87","5,539.37","2,555.81","13,393.32","2,397.01","11,063.72","3,095.18","5,066.93","7,911.10","5,939.77","3,603.08","2,635.19","2,791.76","2,317.21","3,063.78","1,955.88","1,811.98","2,250.86"
2021/12/17,707.48,"5,144.58","2,455.65","7,840.27","3,489.49","10,531.23","7,824.06","1,881.64","6,770.41","2,165.23","27,334.35","1,767.81","5,414.20","2,503.91","13,089.83","2,394.98","10,977.64","3,040.01","4,999.91","7,873.48","5,874.89","3,587.91","2,640.45","2,775.72","2,313.04","3,050.22","1,921.96","1,806.87","2,256.74"
2021/12/20,688.4,"5,064.21","2,405.59","7,698.44","3,482.34","10,368.74","7,820.02","1,859.31","6,672.66","2,116.28","27,379.63","1,743.60","5,290.01","2,446.48","12,530.80","2,397.60","10,892.29","3,012.25","4,898.39","7,772.72","5,730.78","3,584.13","2,554.89","2,749.02","2,284.10","3,008.71","1,875.95","1,800.16","2,273.95"
2021/12/21,700.99,"5,158.24","2,419.55","7,812.18","3,510.73","10,652.44","7,987.19","1,882.00","6,790.86","2,158.31","27,238.46","1,762.73","5,355.54","2,481.81","12,548.79","2,424.31","10,993.79","3,037.01","4,929.59","7,977.56","5,749.05","3,597.96","2,584.84","2,798.89","2,316.07","3,045.56","1,886.93","1,849.11","2,301.46"
2021/12/22,717.82,"5,182.97","2,428.46","7,822.90","3,576.35","10,694.49","7,993.43","1,865.20","6,834.15","2,166.82","27,318.71","1,759.47","5,471.50","2,490.59","12,606.26","2,420.65","11,060.05","3,033.06","4,975.05","8,082.98","5,752.59","3,568.93","2,576.02","2,833.20","2,297.55","3,017.70","1,888.86","1,842.09","2,271.32"
2021/12/23,709.49,"5,165.86","2,440.86","7,744.14","3,663.07","10,544.44","7,972.73","1,863.70","6,952.67","2,161.42","27,861.49","1,759.63","5,496.95","2,556.80","12,701.16","2,416.29","10,963.18","3,021.33","4,973.88","8,084.26","5,774.23","3,572.74","2,668.49","2,802.87","2,296.15","3,013.11","1,904.20","1,822.90","2,268.14"
2021/12/24,705.76,"5,111.79","2,406.85","7,713.71","3,718.46","10,527.88","7,915.09","1,849.14","6,760.84","2,115.84","28,362.87","1,729.77","5,464.61","2,510.20","12,125.02","2,409.11","11,036.16","3,079.78","4,851.98","8,060.39","5,573.46","3,558.96","2,662.33","2,788.93","2,250.44","2,928.37","1,892.44","1,793.75","2,228.74"
2021/12/27,694.72,"5,080.13","2,405.58","7,680.20","3,715.58","10,605.62","8,070.00","1,853.35","6,720.31","2,125.86","28,046.40","1,736.78","5,441.30","2,527.72","12,097.36","2,429.50","11,192.56","3,084.59","4,882.64","8,188.58","5,548.76","3,539.42","2,659.25","2,832.58","2,272.03","2,917.26","1,887.48","1,802.77","2,225.73"
2021/12/28,697.18,"5,156.48","2,409.66","7,697.20","3,693.41","10,743.97","8,290.68","1,871.61","6,749.66","2,150.68","28,136.41","1,755.09","5,456.93","2,447.60","12,351.47","2,434.84","11,233.74","3,087.75","4,959.13","8,115.41","5,687.52","3,554.42","2,607.55","2,852.66","2,267.68","2,948.85","1,897.29","1,812.59","2,204.86"
2021/12/29,686.95,"5,105.92","2,411.18","7,639.73","3,633.01","10,764.94","8,159.73","1,852.76","6,697.61","2,144.72","26,981.08","1,751.91","5,391.20","2,432.42","12,303.10","2,456.03","11,168.92","3,041.10","4,977.67","8,053.33","5,664.11","3,506.34","2,564.41","2,863.27","2,274.30","2,956.97","1,927.60","1,810.50","2,200.94"
2021/12/30,721.05,"5,167.48","2,411.22","7,684.98","3,655.87","10,906.17","8,186.58","1,871.33","6,680.96","2,166.68","27,241.51","1,758.14","5,501.95","2,415.55","12,350.70","2,446.71","11,268.41","3,060.18","4,963.93","8,094.49","5,677.93","3,527.99","2,593.26","2,889.36","2,273.42","2,968.51","1,972.94","1,823.56","2,216.30"
2021/12/31,730.14,"5,197.11","2,428.91","7,668.61","3,720.12","11,041.35","8,204.50","1,872.80","6,689.82","2,178.01","27,044.37","1,764.68","5,493.91","2,408.54","12,536.87","2,448.58","11,385.45","3,085.05","5,006.44","8,166.83","5,751.42","3,527.37","2,628.49","2,909.27","2,293.17","2,999.35","1,978.19","1,844.08","2,238.81"
2022/1/4,756.24,"5,268.41","2,436.47","7,648.91","3,896.24","11,270.35","8,290.31","1,871.94","6,686.64","2,193.15","27,031.93","1,763.11","5,497.86","2,448.38","12,143.51","2,510.20","11,237.37","3,090.53","4,966.00","8,116.68","5,645.61","3,534.39","2,601.36","2,929.73","2,308.54","3,024.55","1,963.71","1,880.41","2,247.88"
2022/1/5,760.93,"5,215.65","2,458.01","7,585.89","3,896.34","11,254.72","8,400.31","1,867.02","6,513.72","2,158.72","26,877.33","1,730.99","5,296.11","2,412.90","11,703.89","2,512.28","11,003.74","3,069.90","4,880.07","8,033.71","5,500.54","3,596.61","2,525.61","2,897.49","2,285.24","2,970.56","1,875.06","1,887.22","2,218.57"
2022/1/6,748.15,"5,164.29","2,489.91","7,399.01","3,861.79","11,149.22","8,337.60","1,835.62","6,508.62","2,157.40","26,456.48","1,755.05","5,273.45","2,417.70","11,698.69","2,492.15","11,026.85","3,051.64","4,923.30","8,216.26","5,565.77","3,573.51","2,515.26","2,926.47","2,321.11","3,037.22","1,858.89","1,899.70","2,297.78"
2022/1/7,735.28,"5,067.15","2,504.90","7,253.74","3,778.17","10,945.94","8,548.01","1,852.99","6,427.30","2,130.32","26,022.70","1,743.89","5,202.63","2,416.67","11,494.50","2,493.21","10,936.78","3,010.94","4,838.72","8,357.17","5,441.57","3,629.18","2,476.54","2,903.93","2,274.01","3,063.76","1,830.40","1,872.18","2,318.09"
2022/1/10,733.98,"5,131.11","2,515.12","7,379.90","3,913.72","10,970.78","8,557.61","1,854.20","6,492.67","2,153.18","26,048.63","1,744.66","5,218.00","2,458.91","11,422.12","2,493.91","11,095.68","3,029.71","4,872.56","8,352.62","5,488.82","3,642.84","2,465.93","2,936.70","2,282.65","3,052.90","1,820.75","1,889.26","2,334.32"
2022/1/11,718.11,"5,034.45","2,493.24","7,349.30","3,814.04","10,820.95","8,382.73","1,851.86","6,385.49","2,129.36","25,630.65","1,725.56","5,098.68","2,431.47","11,313.62","2,497.28","11,150.53","2,984.37","4,860.15","8,228.95","5,474.49","3,684.26","2,465.24","2,908.44","2,270.71","3,053.37","1,772.02","1,895.24","2,307.77"
2022/1/12,726.63,"5,076.85","2,524.99","7,431.07","3,860.42","11,092.35","8,350.58","1,853.81","6,555.96","2,131.68","25,957.94","1,742.33","5,182.91","2,439.83","11,761.57","2,498.62","11,253.63","3,058.02","4,935.74","8,102.59","5,646.88","3,675.05","2,474.69","2,935.16","2,281.28","3,009.98","1,807.38","1,905.29","2,294.59"
2022/1/13,713.31,"5,047.09","2,530.60","7,264.61","3,770.69","11,023.76","8,157.36","1,841.19","6,502.15","2,106.08","25,101.37","1,715.10","5,081.63","2,468.89","11,608.31","2,477.08","11,025.12","3,031.63","4,842.13","7,843.73","5,555.44","3,672.50","2,454.48","2,867.90","2,248.12","2,955.20","1,773.44","1,895.30","2,261.16"
2022/1/14,715.42,"5,043.51","2,464.25","7,255.79","3,745.45","10,853.59","8,069.59","1,796.62","6,516.37","2,100.72","24,876.81","1,698.60","5,136.64","2,389.95","11,738.94","2,449.19","11,200.58","2,968.31","4,836.19","7,781.15","5,533.49","3,590.01","2,437.66","2,839.83","2,218.13","2,917.72","1,774.46","1,864.65","2,203.65"
2022/1/17,737.3,"5,304.07","2,458.94","7,267.05","3,756.18","11,026.25","8,143.28","1,806.50","6,664.68","2,183.07","24,941.55","1,718.49","5,257.20","2,410.14","11,969.28","2,439.71","11,254.89","2,927.95","4,870.71","7,791.13","5,509.35","3,589.65","2,441.88","2,865.59","2,237.88","2,923.53","1,809.08","1,879.77","2,218.28"
2022/1/18,721.14,"5,342.44","2,481.58","7,233.28","3,719.09","10,867.44","8,194.00","1,814.19","6,635.06","2,176.74","25,236.79","1,714.29","5,264.47","2,470.07","11,854.85","2,462.16","11,037.13","2,924.16","4,866.76","7,926.70","5,526.63","3,659.90","2,477.66","2,854.90","2,224.74","2,961.85","1,809.66","1,844.39","2,297.59"
2022/1/19,730.51,"5,361.57","2,476.16","7,150.28","3,684.63","10,940.35","8,280.13","1,820.77","6,491.71","2,172.50","25,183.66","1,714.34","5,185.16","2,479.24","11,564.48","2,455.92","10,816.13","2,921.41","4,787.76","8,177.96","5,411.34","3,683.04","2,462.37","2,861.90","2,223.79","2,976.91","1,765.18","1,857.04","2,319.63"
2022/1/20,710.01,"5,298.03","2,432.71","7,038.41","3,743.07","10,794.24","8,433.83","1,857.90","6,382.03","2,135.95","25,582.76","1,683.73","5,118.63","2,469.43","11,422.04","2,455.00","10,719.34","2,922.75","4,673.36","8,084.58","5,360.86","3,760.25","2,448.92","2,833.08","2,175.30","2,952.68","1,720.65","1,821.73","2,315.62"
2022/1/21,691.79,"5,265.59","2,384.76","6,973.08","3,625.72","10,713.92","8,288.48","1,844.72","6,294.14","2,109.85","25,825.51","1,656.12","5,023.28","2,521.44","11,398.95","2,441.72","10,395.03","2,951.10","4,627.29","7,980.55","5,377.22","3,745.03","2,421.19","2,787.95","2,143.49","2,910.64","1,674.89","1,801.13","2,269.63"
2022/1/24,689.95,"5,281.91","2,418.98","6,961.89","3,610.34","10,755.15","8,249.97","1,830.68","6,305.35","2,105.51","25,513.33","1,649.42","5,077.01","2,512.73","11,636.65","2,416.43","10,294.66","2,961.05","4,666.71","7,975.42","5,459.19","3,740.83","2,418.24","2,761.49","2,141.40","2,950.45","1,691.39","1,782.62","2,285.31"
2022/1/25,647.93,"5,035.96","2,347.49","6,764.84","3,476.55","10,484.13","8,104.50","1,777.12","6,072.83","2,014.67","24,995.48","1,594.81","4,919.52","2,394.15","11,291.40","2,373.22","9,990.04","2,885.12","4,525.37","7,716.70","5,324.75","3,678.05","2,322.33","2,662.55","2,058.73","2,839.18","1,660.49","1,724.54","2,195.37"
2022/1/26,645.77,"5,036.97","2,359.40","6,790.83","3,533.10","10,362.89","8,128.19","1,804.66","6,171.22","2,031.50","25,093.28","1,605.24","4,953.54","2,394.27","11,563.27","2,392.51","9,847.43","2,912.23","4,572.08","7,761.81","5,361.94","3,683.62","2,346.33","2,678.06","2,080.00","2,862.33","1,660.00","1,734.93","2,235.13"
2022/1/27,621.07,"4,771.52","2,317.53","6,663.09","3,454.27","10,029.30","7,880.08","1,765.40","5,991.13","1,971.78","24,786.67","1,544.68","4,782.53","2,384.48","11,202.87","2,359.38","9,665.79","2,840.87","4,482.08","7,570.58","5,207.99","3,667.61","2,303.88","2,598.05","2,036.49","2,807.81","1,617.06","1,688.07","2,204.83"
2022/1/28,624.99,"4,755.18","2,311.33","6,587.90","3,549.03","10,255.01","7,830.52","1,747.62","5,912.87","1,998.58","24,180.63","1,556.58","4,758.41","2,307.15","11,180.55","2,377.95","9,684.57","2,884.44","4,476.27","7,542.25","5,133.86","3,609.43","2,292.95","2,628.77","2,059.22","2,778.63","1,623.66","1,720.84","2,174.22"
2022/2/7,621.4,"4,726.34","2,416.59","6,711.31","3,594.77","10,215.69","7,934.57","1,785.63","6,035.01","1,994.29","24,142.93","1,586.09","4,770.45","2,401.50","11,284.92","2,437.42","9,759.98","2,926.08","4,570.28","7,853.15","5,292.58","3,723.58","2,352.65","2,653.80","2,100.25","2,890.85","1,625.87","1,752.40","2,304.45"
2022/2/8,631.71,"4,769.80","2,456.87","6,763.26","3,624.66","10,516.48","7,912.21","1,815.51","5,986.78","2,026.51","23,789.06","1,597.54","4,683.72","2,534.99","10,896.01","2,494.07","9,706.83","2,965.57","4,613.33","7,908.61","5,302.74","3,776.54","2,413.05","2,684.81","2,146.25","2,965.37","1,627.31","1,781.02","2,351.55"
2022/2/9,650.46,"4,922.99","2,459.69","6,803.84","3,729.24","10,696.46","8,044.69","1,820.05","6,082.07","2,104.62","24,546.94","1,609.14","4,741.05","2,532.98","10,968.64","2,497.75","9,834.63","2,992.17","4,676.47","7,913.73","5,459.68","3,761.11","2,451.18","2,696.68","2,175.77","2,991.96","1,660.65","1,791.53","2,348.32"
2022/2/10,659.78,"4,878.63","2,493.90","6,686.19","3,827.86","10,838.94","7,869.66","1,830.21","6,010.45","2,079.65","24,400.81","1,591.56","4,720.24","2,593.65","10,606.55","2,524.32","9,742.45","3,051.53","4,699.91","8,002.10","5,504.89","3,790.36","2,468.86","2,690.16","2,194.67","2,997.24","1,650.34","1,792.64","2,383.03"
2022/2/11,645.18,"4,804.27","2,495.78","6,490.51","3,735.75","10,755.10","7,901.79","1,845.50","5,847.87","2,049.09","24,254.80","1,565.07","4,600.30","2,626.93","10,265.67","2,507.33","9,419.72","3,035.42","4,652.51","8,072.08","5,484.28","3,833.17","2,429.20","2,657.78","2,174.36","2,971.78","1,613.66","1,766.83","2,344.99"
2022/2/14,646.69,"4,771.41","2,484.76","6,485.14","3,659.67","10,812.13","7,801.22","1,769.87","5,820.95","2,032.76","24,530.19","1,557.82","4,581.41","2,595.69","10,322.70","2,456.73","9,470.44","3,045.95","4,646.73","7,793.49","5,513.51","3,743.60","2,382.02","2,646.05","2,151.82","2,919.74","1,626.09","1,781.69","2,312.34"
2022/2/15,648.36,"4,808.16","2,455.13","6,713.82","3,648.82","10,762.12","7,765.63","1,765.69","5,927.68","2,059.33","24,830.84","1,575.34","4,718.67","2,551.59","10,728.30","2,437.49","9,792.19","3,014.28","4,662.23","7,811.31","5,569.48","3,695.66","2,375.43","2,642.71","2,145.17","2,908.59","1,658.62","1,776.32","2,322.40"
2022/2/16,652.81,"4,806.51","2,454.53","6,780.93","3,619.61","10,888.92","7,842.31","1,772.46","5,976.44","2,071.82","24,947.82","1,598.08","4,709.97","2,578.80","10,737.05","2,468.32","9,832.60","3,042.09","4,723.39","7,957.37","5,601.09","3,732.30","2,384.96","2,674.61","2,177.58","2,959.28","1,642.69","1,793.50","2,396.67"
2022/2/17,642.93,"4,769.00","2,460.00","6,756.53","3,656.36","10,737.59","7,769.67","1,761.06","5,987.19","2,062.98","24,820.89","1,597.70","4,732.77","2,586.69","10,966.42","2,443.06","9,784.56","3,003.95","4,784.96","7,951.90","5,773.98","3,743.20","2,396.67","2,656.79","2,226.41","2,973.34","1,650.43","1,790.50","2,377.22"
2022/2/18,646.89,"4,864.43","2,488.78","6,773.34","3,697.48","10,719.73","7,830.72","1,772.99","5,972.13","2,093.01","24,975.16","1,602.53","4,709.68","2,676.54","10,833.44","2,480.72","9,876.33","3,021.47","4,799.60","8,055.48","5,775.50","3,791.02","2,399.91","2,674.24","2,233.83","3,048.57","1,645.30","1,795.63","2,427.22"
2022/2/21,653.95,"5,025.15","2,498.70","6,815.49","3,710.86","10,903.81","7,846.50","1,766.27","5,966.43","2,154.24","24,912.21","1,614.04","4,713.13","2,741.36","10,803.47","2,484.33","9,965.83","3,009.55","4,818.31","7,977.74","5,760.63","3,772.32","2,405.89","2,714.46","2,237.23","3,051.69","1,649.37","1,823.37","2,417.71"
2022/2/22,630.05,"4,946.34","2,517.70","6,717.42","3,686.88","10,635.38","7,649.82","1,733.09","5,866.45","2,124.69","24,260.75","1,597.87","4,678.81","2,750.12","10,798.60","2,441.13","9,800.69","2,961.05","4,825.68","7,830.33","5,858.18","3,752.20","2,384.45","2,674.48","2,211.64","3,006.92","1,631.26","1,801.43","2,366.42"
2022/2/23,644.52,"5,042.96","2,487.12","6,867.40","3,632.72","10,726.73","7,713.21","1,748.86","6,052.30","2,158.91","24,472.70","1,629.56","4,873.83","2,708.95","11,165.78","2,450.76","9,965.47","2,978.52","4,941.90","7,783.21","5,887.25","3,719.88","2,402.79","2,696.81","2,225.69","3,021.09","1,685.63","1,808.22","2,354.71"
2022/2/24,616.56,"4,840.54","2,519.23","6,675.62","3,572.79","10,338.90","7,504.78","1,699.46","5,893.40","2,095.78","23,686.07","1,594.18","4,782.19","2,673.31","11,052.92","2,395.72","9,760.25","2,888.24","4,837.97","7,516.06","5,833.08","3,666.64","2,386.68","2,630.99","2,165.68","2,930.94","1,709.41","1,773.01","2,275.27"
