Date,nlmy,jchg,gt,ysjs,dz,jydq,spyl,fzfs,qgzz,yysw,gysy,jtys,fdc,smls,shfw,zh,jzcl,jzzs,dlsb,gfjg,jsj,cm,tx,yx,fyjr,qc,jxsb,ms,sysh,hb,mrhl
2019/11/1,"3,565.58","2,479.15","1,998.06","2,643.68","3,075.98","7,577.19","15,400.83","1,857.79","2,126.57","7,995.04","1,981.52","2,322.67","3,997.23","3,267.60","5,984.76","1,959.00","5,366.40","2,034.86","3,992.49","1,089.13","4,505.72",621.53,"2,247.16","3,801.37","2,054.52","3,622.73","1,100.44","1,550.64","1,818.97","1,954.38","4,892.55"
2019/11/4,"3,578.18","2,489.96","1,988.55","2,655.39","3,119.53","7,635.13","15,520.56","1,853.33","2,142.61","8,103.79","1,987.10","2,353.34","3,993.88","3,261.10","6,103.49","1,969.73","5,454.21","2,039.12","4,003.60","1,085.66","4,551.54",620.42,"2,267.13","3,823.17","2,062.08","3,636.92","1,101.37","1,548.06","1,831.50","1,951.06","4,945.72"
2019/11/5,"3,619.65","2,499.05","1,997.22","2,670.09","3,161.47","7,654.19","15,583.78","1,856.24","2,157.50","8,110.73","1,989.66","2,354.79","4,009.14","3,263.66","6,108.53","1,959.98","5,479.67","2,049.49","4,038.14","1,088.87","4,572.55",621.41,"2,256.94","3,867.56","2,076.31","3,643.55","1,101.54","1,554.03","1,837.83","1,944.98","4,943.96"
2019/11/6,"3,523.72","2,489.27","2,003.69","2,665.69","3,129.57","7,639.85","15,446.51","1,842.29","2,138.70","8,063.35","1,978.06","2,329.70","3,970.14","3,219.35","6,065.42","1,951.07","5,441.38","2,032.69","4,032.49","1,106.55","4,501.13",612.5,"2,216.65","3,880.68","2,062.17","3,622.68","1,093.68","1,546.90","1,820.70","1,929.88","4,855.55"
2019/11/7,"3,585.91","2,503.11","1,997.79","2,658.32","3,146.47","7,646.66","15,537.69","1,863.13","2,149.95","8,139.53","1,977.01","2,328.66","3,985.95","3,228.29","6,025.26","1,961.89","5,473.06","2,029.63","4,047.20","1,098.65","4,555.66",619.19,"2,225.06","3,871.96","2,065.23","3,651.99","1,099.84","1,547.63","1,827.38","1,938.16","4,876.83"
2019/11/8,"3,517.40","2,491.57","1,986.27","2,648.68","3,160.69","7,637.83","15,585.08","1,851.44","2,144.48","8,114.34","1,976.28","2,322.10","3,964.73","3,221.95","6,030.55","1,962.53","5,446.14","2,019.45","4,040.64","1,093.06","4,552.78",618.66,"2,211.61","3,823.49","2,046.65","3,664.41","1,094.18","1,538.98","1,818.13","1,933.24","4,877.27"
2019/11/11,"3,464.07","2,432.37","1,941.28","2,584.19","3,098.89","7,357.45","15,418.40","1,814.05","2,104.43","7,924.23","1,940.67","2,271.96","3,871.20","3,137.56","5,874.69","1,921.76","5,312.43","1,967.63","3,953.14","1,065.32","4,430.42",605.97,"2,149.36","3,764.86","2,015.76","3,606.23","1,069.25","1,498.48","1,777.12","1,884.08","4,738.16"
2019/11/12,"3,484.39","2,440.89","1,940.75","2,569.04","3,092.28","7,229.90","15,475.72","1,822.11","2,119.72","7,953.26","1,939.82","2,274.89","3,876.41","3,138.03","5,864.98","1,912.76","5,338.36","1,974.25","3,952.84","1,065.83","4,422.41",607.97,"2,158.32","3,771.98","2,019.98","3,609.41","1,073.01","1,514.82","1,776.27","1,880.84","4,776.53"
2019/11/13,"3,450.91","2,431.48","1,922.37","2,573.15","3,136.40","7,228.36","15,637.28","1,812.10","2,111.87","8,031.73","1,928.99","2,259.95","3,846.24","3,120.03","5,795.04","1,915.08","5,320.91","1,961.69","3,939.15","1,059.06","4,413.02",604.95,"2,158.36","3,754.64","2,002.56","3,588.44","1,068.99","1,501.50","1,754.21","1,871.42","4,759.60"
2019/11/14,"3,443.55","2,439.73","1,925.60","2,566.71","3,198.32","7,262.09","15,706.43","1,804.47","2,115.69","8,115.23","1,923.06","2,257.20","3,851.41","3,125.63","5,774.04","1,921.28","5,376.40","1,979.55","3,954.82","1,064.48","4,480.82",605.85,"2,178.12","3,735.35","2,002.44","3,591.32","1,077.08","1,494.92","1,758.06","1,879.43","4,748.95"
2019/11/15,"3,343.26","2,405.79","1,932.12","2,548.09","3,162.82","7,214.33","15,608.71","1,780.56","2,087.63","8,046.42","1,905.13","2,240.28","3,822.78","3,090.56","5,703.37","1,906.92","5,286.66","1,945.58","3,896.33","1,055.72","4,443.10",603.33,"2,142.60","3,733.63","1,989.84","3,563.65","1,065.74","1,474.32","1,732.23","1,861.44","4,707.27"
2019/11/18,"3,373.26","2,424.64","1,964.74","2,562.45","3,162.90","7,240.13","15,621.59","1,780.68","2,110.23","8,093.01","1,917.37","2,256.70","3,843.98","3,108.66","5,792.85","1,916.45","5,358.88","1,952.10","3,930.25","1,059.86","4,480.32",610.17,"2,159.25","3,778.86","2,013.05","3,584.63","1,076.14","1,487.11","1,750.88","1,872.90","4,793.14"
2019/11/19,"3,405.38","2,458.64","1,990.53","2,615.08","3,216.88","7,351.94","15,746.59","1,798.26","2,153.64","8,247.54","1,935.40","2,275.70","3,901.39","3,142.44","5,848.23","1,958.43","5,506.16","1,973.07","4,017.51","1,076.44","4,572.90",635.88,"2,206.83","3,777.73","2,023.32","3,626.75","1,094.70","1,500.02","1,765.83","1,900.55","4,874.84"
2019/11/20,"3,361.16","2,446.18","1,983.60","2,635.12","3,170.15","7,269.69","15,757.83","1,782.09","2,137.22","8,238.63","1,924.37","2,261.21","3,875.66","3,115.34","5,825.97","1,955.45","5,451.90","1,955.32","3,977.29","1,065.94","4,554.05",631.79,"2,185.48","3,710.89","1,995.84","3,597.86","1,084.14","1,506.84","1,755.86","1,885.88","4,849.88"
2019/11/21,"3,346.23","2,449.25","1,996.67","2,620.77","3,171.42","7,161.80","15,695.77","1,772.93","2,138.64","8,139.00","1,926.05","2,256.87","3,870.43","3,113.61","5,806.80","1,948.97","5,456.60","1,956.93","3,997.89","1,078.55","4,545.84",631.77,"2,179.03","3,700.57","1,979.15","3,591.43","1,084.51","1,511.21","1,761.67","1,884.21","4,800.11"
2019/11/22,"3,302.08","2,443.52","2,023.73","2,632.71","3,101.30","7,090.81","15,302.84","1,764.83","2,115.73","7,886.74","1,920.93","2,244.81","3,867.51","3,102.61","5,728.78","1,940.32","5,477.87","1,969.13","4,001.72","1,074.77","4,458.85",622.07,"2,155.61","3,686.21","1,960.53","3,580.38","1,080.60","1,521.18","1,774.56","1,871.04","4,721.72"
2019/11/25,"3,268.13","2,469.36","2,118.23","2,665.45","3,029.89","7,167.97","15,230.56","1,775.49","2,104.56","7,815.83","1,939.12","2,265.81","3,967.45","3,111.29","5,670.34","1,953.43","5,681.96","2,013.47","4,007.37","1,063.47","4,338.70",615.37,"2,122.79","3,730.41","1,972.94","3,630.52","1,084.74","1,581.07","1,802.47","1,881.41","4,673.88"
2019/11/26,"3,295.91","2,467.49","2,058.59","2,662.40","3,072.61","7,191.99","15,340.68","1,775.36","2,102.09","7,859.91","1,938.92","2,270.12","3,946.70","3,101.44","5,744.56","1,941.67","5,615.53","2,002.71","4,037.70","1,068.72","4,343.78",615.82,"2,127.00","3,707.07","1,970.90","3,637.34","1,084.25","1,556.40","1,807.40","1,874.76","4,646.01"
2019/11/27,"3,284.79","2,464.13","2,068.20","2,675.03","3,132.36","7,064.01","15,365.68","1,767.04","2,097.23","7,811.63","1,932.51","2,250.56","3,927.48","3,088.51","5,713.89","1,939.76","5,607.42","1,990.53","4,018.03","1,064.55","4,341.30",611.21,"2,133.79","3,711.08","1,958.55","3,626.84","1,084.22","1,538.00","1,807.09","1,868.84","4,630.26"
2019/11/28,"3,287.13","2,459.14","2,030.22","2,650.22","3,134.74","7,103.13","15,262.58","1,760.74","2,088.78","7,825.97","1,927.89","2,249.86","3,895.58","3,078.81","5,681.43","1,932.43","5,596.13","1,993.01","4,011.30","1,061.85","4,317.69",606.77,"2,125.84","3,696.31","1,950.86","3,596.95","1,079.86","1,523.24","1,801.20","1,869.99","4,634.22"
2019/11/29,"3,253.34","2,454.38","2,032.18","2,636.07","3,148.15","7,023.78","14,871.42","1,761.11","2,080.01","7,683.33","1,928.29","2,241.66","3,886.57","3,093.01","5,702.19","1,924.89","5,524.21","1,985.17","4,031.61","1,065.99","4,338.19",608.34,"2,130.46","3,673.42","1,946.70","3,614.22","1,077.04","1,523.13","1,801.80","1,870.09","4,568.48"
2019/12/2,"3,297.97","2,458.98","2,038.44","2,630.17","3,182.30","7,042.35","14,897.55","1,762.08","2,078.19","7,598.29","1,927.76","2,246.74","3,941.40","3,089.37","5,723.63","1,921.32","5,581.04","1,980.90","4,041.48","1,064.87","4,353.22",613.56,"2,128.95","3,677.05","1,951.06","3,615.30","1,079.13","1,519.88","1,794.23","1,862.58","4,559.65"
2019/12/3,"3,287.12","2,469.91","2,024.94","2,654.22","3,224.06","7,176.65","14,849.87","1,775.44","2,089.89","7,599.43","1,932.24","2,251.98","3,956.98","3,105.85","5,759.74","1,932.29","5,564.28","1,986.46","4,057.67","1,074.55","4,379.12",613.6,"2,143.94","3,690.92","1,966.65","3,662.29","1,083.45","1,525.59","1,802.67","1,865.51","4,579.54"
2019/12/4,"3,268.57","2,470.68","2,021.72","2,712.05","3,229.01","7,288.39","14,901.92","1,776.03","2,090.13","7,634.82","1,932.68","2,249.04","3,932.11","3,107.01","5,775.92","1,938.30","5,514.39","1,976.50","4,040.84","1,084.19","4,381.45",612.92,"2,133.68","3,672.28","1,961.27","3,653.75","1,083.70","1,513.52","1,802.26","1,862.44","4,613.50"
2019/12/5,"3,272.12","2,493.00","2,027.81","2,715.12","3,296.53","7,300.79","14,953.12","1,785.56","2,108.66","7,722.43","1,938.40","2,264.88","3,938.34","3,122.51","5,859.08","1,962.27","5,581.24","1,985.84","4,099.89","1,092.14","4,465.68",619.46,"2,175.99","3,690.74","1,986.05","3,687.03","1,096.74","1,516.26","1,800.59","1,874.90","4,678.82"
2019/12/6,"3,273.24","2,505.71","2,033.62","2,717.12","3,346.93","7,351.04","15,286.60","1,799.20","2,127.92","7,774.75","1,941.09","2,283.78","3,955.23","3,153.07","5,891.18","1,969.76","5,602.78","1,991.93","4,131.52","1,097.11","4,486.20",629.75,"2,195.80","3,694.55","1,991.02","3,676.52","1,103.92","1,515.46","1,803.75","1,883.83","4,672.28"
2019/12/9,"3,253.37","2,518.19","2,082.83","2,718.62","3,346.55","7,379.43","15,193.51","1,796.64","2,137.00","7,655.81","1,946.30","2,274.93","4,024.37","3,158.12","5,843.16","1,979.55","5,688.49","2,011.96","4,136.18","1,093.23","4,559.11",631.82,"2,202.59","3,687.90","1,979.58","3,670.90","1,107.81","1,542.79","1,805.54","1,888.78","4,697.90"
2019/12/10,"3,179.70","2,525.73","2,069.44","2,745.35","3,411.45","7,414.83","15,206.13","1,799.21","2,139.01","7,713.23","1,940.83","2,272.14","4,013.40","3,172.99","5,935.59","1,997.86","5,696.80","2,008.49","4,138.73","1,089.66","4,615.01",638.53,"2,220.41","3,673.58","1,977.62","3,687.21","1,114.39","1,532.23","1,801.93","1,887.61","4,673.56"
2019/12/11,"3,146.21","2,522.17","2,088.82","2,723.67","3,365.59","7,355.69","15,087.60","1,797.85","2,132.34","7,691.56","1,939.05","2,279.69","4,031.61","3,169.03","5,927.81","1,992.86","5,729.98","2,004.53","4,117.40","1,087.22","4,590.57",637.23,"2,207.44","3,713.34","1,985.59","3,715.20","1,115.91","1,529.70","1,804.92","1,876.67","4,659.61"
2019/12/12,"3,147.89","2,524.38","2,072.80","2,727.31","3,383.45","7,343.23","14,960.79","1,790.02","2,121.41","7,683.95","1,936.34","2,271.25","4,004.90","3,153.22","5,965.15","1,980.77","5,652.26","1,993.27","4,107.26","1,090.44","4,591.23",632.7,"2,223.95","3,704.02","1,980.68","3,711.25","1,109.05","1,513.88","1,809.37","1,861.36","4,690.62"
2019/12/13,"3,175.70","2,550.11","2,095.35","2,747.52","3,429.20","7,556.74","15,212.12","1,805.21","2,146.51","7,810.14","1,954.39","2,305.76","4,054.99","3,177.21","6,054.83","2,008.18","5,729.30","2,015.70","4,173.07","1,098.09","4,672.99",642.17,"2,241.88","3,777.55","2,053.67","3,744.20","1,122.17","1,529.32","1,827.45","1,882.06","4,741.25"
2019/12/16,"3,170.86","2,587.66","2,111.34","2,770.24","3,545.30","7,578.52","15,117.67","1,823.54","2,169.45","7,867.20","1,976.09","2,328.53","4,111.73","3,210.12","5,957.17","2,039.02","5,776.56","2,034.04","4,236.32","1,126.73","4,803.25",658.38,"2,286.33","3,766.93","2,061.88","3,792.93","1,135.31","1,541.14","1,843.87","1,906.85","4,806.78"
2019/12/17,"3,235.28","2,617.59","2,127.34","2,839.71","3,606.92","7,653.69","15,304.69","1,844.48","2,206.79","7,937.41","1,994.88","2,350.99","4,191.83","3,244.99","5,987.66","2,061.02","5,816.29","2,062.12","4,285.60","1,139.56","4,836.53",665.46,"2,319.44","3,821.07","2,098.97","3,826.64","1,146.33","1,566.52","1,860.11","1,928.33","4,815.76"
2019/12/18,"3,217.89","2,609.41","2,119.26","2,843.48","3,602.33","7,648.76","15,282.86","1,842.03","2,224.44","7,858.94","1,984.49","2,344.14","4,177.60","3,244.35","5,969.65","2,045.67","5,790.23","2,053.34","4,268.69","1,141.72","4,828.29",677.15,"2,331.41","3,825.63","2,102.35","3,824.64","1,151.67","1,561.10","1,847.72","1,929.47","4,821.29"
2019/12/19,"3,221.35","2,622.21","2,119.29","2,846.86","3,548.31","7,681.95","15,165.11","1,859.34","2,230.54","7,895.90","1,997.15","2,359.21","4,200.87","3,254.19","5,993.30","2,063.78","5,823.72","2,074.30","4,293.25","1,140.33","4,840.42",685.13,"2,336.37","3,831.43","2,094.48","3,836.66","1,153.41","1,581.58","1,849.62","1,936.43","4,866.01"
2019/12/20,"3,265.88","2,606.39","2,096.24","2,813.49","3,505.39","7,650.46","15,099.87","1,857.63","2,210.36","7,821.72","1,987.15","2,354.09","4,233.89","3,236.02","6,063.29","2,037.50","5,816.00","2,062.79","4,242.66","1,123.98","4,718.91",675.37,"2,284.16","3,830.39","2,095.58","3,841.57","1,143.50","1,568.35","1,839.91","1,929.99","4,826.89"
2019/12/23,"3,177.40","2,575.15","2,056.56","2,786.26","3,409.13","7,603.88","15,035.12","1,829.64","2,178.83","7,745.28","1,954.72","2,316.70","4,141.27","3,190.39","6,010.68","1,993.57","5,849.11","2,024.50","4,175.59","1,100.48","4,573.47",656.17,"2,225.53","3,789.42","2,051.95","3,786.48","1,130.31","1,540.37","1,817.63","1,886.57","4,723.39"
2019/12/24,"3,164.23","2,621.39","2,076.40","2,900.62","3,487.50","7,659.22","15,105.10","1,849.35","2,210.72","7,784.18","1,965.23","2,328.58","4,123.75","3,219.05","6,072.33","2,035.56","5,915.51","2,038.22","4,269.09","1,114.26","4,637.33",671.63,"2,265.86","3,812.65","2,063.84","3,844.49","1,149.76","1,563.53","1,830.51","1,907.06","4,774.23"
2019/12/25,"3,155.75","2,631.85","2,064.89","2,906.43","3,548.02","7,634.38","14,969.31","1,855.49","2,215.47","7,782.93","1,958.08","2,323.70","4,111.77","3,211.56","6,084.92","2,064.36","5,927.44","2,031.64","4,323.42","1,117.40","4,687.98",678.2,"2,285.64","3,794.70","2,059.99","3,856.73","1,158.31","1,551.45","1,831.74","1,903.98","4,753.78"
2019/12/26,"3,150.15","2,655.95","2,081.06","2,940.09","3,556.76","7,711.90","15,013.75","1,876.32","2,226.95","7,839.20","1,966.91","2,341.18","4,207.30","3,226.16","6,143.14","2,094.24","6,048.61","2,055.79","4,337.18","1,122.01","4,718.59",682.72,"2,296.08","3,822.51","2,094.21","3,864.68","1,167.64","1,573.62","1,844.05","1,912.97","4,768.89"
2019/12/27,"3,208.25","2,655.06","2,093.03","3,004.82","3,467.92","7,658.01","15,215.19","1,877.28","2,210.45","7,784.67","1,961.90","2,341.41","4,199.18","3,222.81","6,139.83","2,103.20","6,036.87","2,049.51","4,305.48","1,119.86","4,622.94",674.9,"2,269.32","3,825.61","2,073.70","3,861.62","1,162.10","1,582.32","1,852.77","1,909.54","4,813.63"
2019/12/30,"3,245.64","2,689.16","2,118.94","3,028.82","3,474.42","7,763.44","15,531.42","1,895.66","2,242.51","7,816.17","1,973.35","2,369.94","4,265.04","3,230.58","6,183.49","2,111.31","6,186.95","2,069.78","4,370.47","1,124.14","4,655.65",679.71,"2,286.08","3,823.18","2,150.77","3,892.15","1,167.03","1,607.24","1,880.51","1,922.27","4,812.89"
2019/12/31,"3,308.10","2,703.51","2,132.80","3,037.97","3,479.98","7,779.44","15,555.66","1,919.51","2,251.05","7,993.15","1,981.16","2,381.51","4,292.31","3,240.93","6,171.58","2,120.65","6,318.43","2,089.11","4,354.43","1,126.39","4,671.44",680.15,"2,305.68","3,821.03","2,140.59","3,913.76","1,172.59","1,611.73","1,892.63","1,929.24","4,849.08"
2020/1/2,"3,394.96","2,744.55","2,150.93","3,080.88","3,601.22","7,995.19","15,350.16","1,964.91","2,298.67","8,015.29","2,000.49","2,393.93","4,341.60","3,306.18","6,259.91","2,157.92","6,426.74","2,137.65","4,457.71","1,144.33","4,801.25",709.89,"2,352.39","3,884.36","2,158.43","3,988.84","1,196.99","1,622.23","1,913.01","1,957.69","4,989.95"
2020/1/3,"3,425.51","2,759.43","2,144.84","3,130.58","3,618.87","7,876.44","15,055.03","1,961.34","2,302.32","7,988.10","2,006.55","2,384.88","4,304.69","3,324.80","6,287.88","2,155.38","6,363.97","2,144.62","4,479.98","1,166.56","4,830.90",720.3,"2,379.79","3,894.21","2,159.52","3,998.72","1,197.83","1,622.50","1,940.28","1,973.65","5,015.44"
2020/1/6,"3,494.01","2,773.02","2,135.63","3,231.07","3,665.73","7,786.03","14,938.76","1,954.92","2,312.33","7,940.18","2,005.92","2,364.57","4,264.86","3,337.69","6,279.09","2,185.80","6,346.97","2,146.84","4,529.54","1,183.36","4,883.99",731.01,"2,392.71","3,867.89","2,150.25","4,008.75","1,199.55","1,641.78","1,990.39","1,977.17","5,010.44"
2020/1/7,"3,624.72","2,786.18","2,179.71","3,205.71","3,663.96","7,910.89","15,155.38","1,972.04","2,340.45","8,064.95","2,023.89","2,381.54","4,304.58","3,389.46","6,373.72","2,221.82","6,384.31","2,161.12","4,578.04","1,189.49","4,988.35",754.08,"2,413.64","3,884.75","2,167.09","4,063.65","1,210.59","1,675.33","1,965.55","2,004.22","5,070.24"
2020/1/8,"3,559.93","2,746.78","2,132.66","3,207.27","3,619.11","7,975.01","15,094.25","1,931.27","2,307.87","7,970.40","1,996.13","2,344.40","4,235.60","3,322.13","6,321.04","2,189.42","6,278.36","2,127.26","4,570.02","1,218.70","4,902.42",734.39,"2,358.79","3,822.32","2,114.64","4,101.23","1,194.91","1,637.16","1,959.42","1,967.02","4,964.10"
2020/1/9,"3,566.77","2,782.33","2,146.87","3,169.95","3,711.10","8,102.15","15,330.37","1,961.53","2,342.93","8,181.87","2,010.72","2,377.14","4,318.75","3,376.79","6,455.57","2,219.82","6,363.90","2,151.80","4,643.38","1,196.06","5,055.43",746.18,"2,432.20","3,843.52","2,135.07","4,148.09","1,212.69","1,642.47","1,938.11","1,993.56","5,130.20"
2020/1/10,"3,493.82","2,772.78","2,132.44","3,151.53","3,734.48","8,125.64","15,516.36","1,951.67","2,356.59","8,211.10","2,000.64","2,374.76","4,272.20","3,408.39","6,467.01","2,205.81","6,410.22","2,144.13","4,593.74","1,181.06","5,040.11",740.63,"2,426.87","3,843.87","2,132.62","4,112.48","1,209.61","1,631.89","1,923.26","1,991.93","5,129.60"
2020/1/13,"3,517.73","2,812.91","2,140.31","3,178.38","3,849.46","8,150.55","15,766.03","1,966.21","2,373.83","8,273.13","2,009.40","2,379.25","4,309.89","3,423.83","6,372.52","2,224.72","6,386.02","2,157.84","4,665.03","1,187.44","5,142.79",746.58,"2,458.21","3,852.59","2,164.95","4,201.57","1,217.13","1,636.42","1,937.83","2,015.94","5,188.77"
2020/1/14,"3,520.44","2,818.33","2,145.97","3,242.47","3,830.80","8,145.67","15,563.60","1,979.43","2,371.37","8,228.22","2,026.14","2,373.62","4,298.85","3,406.34","6,300.79","2,236.86","6,369.43","2,163.04","4,647.43","1,180.35","5,091.90",747.34,"2,432.29","3,841.93","2,154.79","4,190.14","1,216.70","1,635.54","1,940.39","2,065.49","5,132.84"
2020/1/15,"3,466.91","2,799.44","2,124.57","3,180.32","3,875.50","8,076.90","15,675.42","1,981.35","2,378.39","8,257.31","2,011.65","2,349.86","4,238.96","3,386.22","6,265.94","2,224.84","6,319.56","2,139.03","4,625.27","1,167.84","5,166.64",742.76,"2,435.69","3,799.95","2,138.01","4,159.86","1,206.96","1,613.96","1,923.33","2,053.63","5,116.59"
2020/1/16,"3,460.95","2,794.02","2,106.86","3,164.95","3,876.60","8,003.61","15,684.06","1,975.63","2,360.31","8,269.20","1,997.70","2,335.22","4,224.06","3,361.80","6,273.34","2,219.24","6,293.11","2,128.25","4,608.62","1,179.21","5,182.71",737.29,"2,425.33","3,775.05","2,124.56","4,159.10","1,205.31","1,603.09","1,914.27","2,042.09","5,175.91"
2020/1/17,"3,432.69","2,792.40","2,104.63","3,155.54","3,832.99","8,054.73","15,627.08","1,970.54","2,358.52","8,339.53","1,980.84","2,327.84","4,213.84","3,347.84","6,252.90","2,207.77","6,299.09","2,123.44","4,580.33","1,173.84","5,211.35",733.77,"2,430.25","3,774.42","2,134.39","4,175.86","1,201.23","1,603.60","1,925.93","2,024.44","5,198.98"
2020/1/20,"3,454.75","2,817.49","2,107.86","3,168.93","3,980.69","8,091.27","15,513.59","1,989.44","2,395.02","8,493.95","1,988.98","2,335.33","4,192.07","3,345.88","6,020.06","2,222.95","6,348.68","2,138.92","4,676.44","1,197.58","5,280.49",733.45,"2,473.97","3,794.77","2,166.41","4,179.71","1,214.92","1,597.81","1,926.53","2,041.95","5,178.46"
2020/1/21,"3,390.05","2,785.36","2,064.07","3,093.79","3,955.12","7,889.98","15,176.94","1,967.61","2,358.34","8,652.69","1,967.38","2,294.84","4,103.56","3,271.08","5,817.52","2,202.33","6,165.74","2,102.17","4,621.74","1,184.75","5,188.52",720.36,"2,418.89","3,742.33","2,120.55","4,088.41","1,194.90","1,575.12","1,906.36","2,017.49","5,105.17"
2020/1/22,"3,333.23","2,803.27","2,066.88","3,118.16","4,096.31","7,879.13","15,170.15","1,930.70","2,345.80","8,527.23","1,962.33","2,290.28","4,160.20","3,263.19","5,846.00","2,200.17","6,171.43","2,101.88","4,724.93","1,187.48","5,269.95",722.57,"2,446.15","3,741.30","2,124.82","4,131.60","1,203.48","1,569.95","1,905.27","2,016.68","5,093.06"
2020/1/23,"3,175.56","2,699.54","2,002.36","3,012.39","3,951.21","7,574.76","14,642.77","1,883.90","2,241.55","8,366.66","1,909.41","2,223.63","4,009.45","3,136.14","5,634.85","2,162.55","5,946.27","2,032.80","4,587.73","1,162.04","5,032.71",697.64,"2,339.46","3,651.03","2,052.76","3,991.14","1,158.47","1,518.24","1,843.80","1,946.29","4,898.85"
2020/2/3,"2,880.18","2,468.98","1,806.42","2,732.53","3,566.46","6,920.96","13,578.03","1,748.85","2,027.97","8,070.94","1,758.05","2,033.84","3,637.68","2,877.19","5,120.69","2,005.98","5,425.17","1,835.49","4,249.16","1,053.19","4,569.18",635.73,"2,129.76","3,411.27","1,872.53","3,622.51","1,048.20","1,386.34","1,684.49","1,762.40","4,506.70"
2020/2/4,"2,943.95","2,495.94","1,824.09","2,748.41","3,673.91","7,207.26","13,813.39","1,747.92","2,022.06","8,370.50","1,761.53","2,035.99","3,660.96","2,887.38","5,114.73","2,043.99","5,544.47","1,826.86","4,353.25","1,041.34","4,665.46",648.63,"2,142.00","3,480.65","1,899.04","3,670.80","1,053.37","1,381.80","1,678.02","1,761.82","4,608.84"
2020/2/5,"3,026.59","2,560.30","1,847.69","2,820.90","3,716.43","7,315.99","13,988.52","1,797.97","2,072.44","8,733.44","1,786.51","2,090.48","3,693.85","2,925.31","5,247.77","2,088.51","5,593.19","1,849.94","4,473.34","1,071.56","4,803.41",666.26,"2,194.10","3,479.24","1,912.40","3,786.79","1,071.48","1,394.59","1,703.10","1,796.43","4,699.65"
2020/2/6,"3,157.47","2,637.63","1,858.46","2,849.14","3,805.43","7,423.66","14,249.67","1,848.86","2,119.55","9,035.57","1,823.69","2,135.42","3,736.88","2,995.94","5,383.24","2,159.35","5,666.32","1,886.19","4,576.38","1,101.92","5,045.00",702.42,"2,272.32","3,503.35","1,949.13","3,836.46","1,096.05","1,414.59","1,735.93","1,884.25","4,909.70"
2020/2/7,"3,141.72","2,653.78","1,870.23","2,837.29","3,851.96","7,358.10","14,396.42","1,877.51","2,138.35","8,866.74","1,864.08","2,133.05","3,726.07","3,018.01","5,449.51","2,205.04","5,660.15","1,892.24","4,593.98","1,121.65","5,243.46",720.26,"2,331.79","3,487.32","1,947.69","3,831.58","1,105.46","1,408.44","1,735.76","1,987.25","4,986.22"
2020/2/10,"3,327.91","2,696.95","1,904.88","2,940.29","3,846.38","7,388.67","14,378.12","1,885.97","2,163.62","8,753.59","1,874.52","2,145.43","3,814.70","3,097.59","5,434.03","2,255.21","5,963.91","1,927.98","4,701.30","1,132.22","5,277.00",720.24,"2,372.90","3,473.01","1,952.11","3,970.64","1,131.18","1,432.42","1,760.52","1,995.10","4,979.95"
2020/2/11,"3,277.20","2,673.97","1,937.31","2,950.39","3,901.71","7,589.75","14,646.89","1,837.43","2,167.56","8,730.98","1,855.62","2,156.80","3,846.05","3,069.51","5,486.65","2,236.72","6,011.12","1,935.63","4,646.11","1,116.74","5,214.28",712.16,"2,352.28","3,509.62","1,959.21","3,953.61","1,129.51","1,453.06","1,757.82","1,930.90","4,918.72"
2020/2/12,"3,306.57","2,715.19","1,932.79","3,063.46","3,978.41","7,633.85","14,671.48","1,849.53","2,192.49","8,819.08","1,871.20","2,164.16","3,852.85","3,086.82","5,530.49","2,251.38","6,084.80","1,952.37","4,786.96","1,136.85","5,450.33",728.5,"2,400.70","3,515.68","1,975.37","3,988.36","1,147.15","1,466.11","1,771.97","1,947.49","4,959.09"
2020/2/13,"3,297.62","2,692.25","1,910.82","3,092.16","3,998.55","7,514.44","14,530.04","1,829.35","2,164.18","8,692.62","1,862.98","2,142.69","3,905.26","3,045.65","5,440.89","2,207.22","6,123.40","1,938.94","4,739.03","1,123.83","5,405.87",713.05,"2,355.03","3,486.99","1,949.49","3,958.63","1,144.16","1,458.59","1,760.12","1,946.41","4,917.93"
2020/2/14,"3,387.37","2,703.41","1,924.42","3,134.13","4,026.06","7,505.02","14,499.72","1,821.96","2,164.56","8,711.97","1,858.68","2,139.62","4,006.01","3,033.80","5,494.97","2,191.44","6,148.86","1,946.83","4,693.93","1,134.86","5,406.22",712.65,"2,356.34","3,517.24","1,973.50","3,941.76","1,145.99","1,459.87","1,754.47","1,936.44","4,873.68"
2020/2/17,"3,478.58","2,791.30","1,964.88","3,220.40","4,193.74","7,603.16","14,641.94","1,866.00","2,232.51","8,893.88","1,895.37","2,197.04","4,037.51","3,110.27","5,581.36","2,269.78","6,238.76","1,988.97","4,835.15","1,206.92","5,620.30",736.73,"2,486.26","3,579.72","2,042.18","4,096.44","1,182.75","1,486.67","1,792.15","1,984.70","4,980.47"
2020/2/18,"3,465.89","2,819.84","1,961.52","3,246.15","4,309.00","7,553.60","14,571.60","1,899.77","2,268.75","8,894.77","1,903.22","2,194.11","3,999.71","3,140.81","5,576.82","2,322.55","6,184.38","1,990.42","4,935.04","1,246.90","5,757.81",751.12,"2,542.52","3,543.36","2,026.07","4,131.05","1,199.31","1,492.77","1,789.57","2,001.41","5,150.83"
